,train,val,test
tumor_015,True,False,False
tumor_018,True,False,False
tumor_020,True,False,False
tumor_021,True,False,False
tumor_022,True,False,False
tumor_024,True,False,False
tumor_025,True,False,False
tumor_029,True,False,False
tumor_031,True,False,False
tumor_032,True,False,False
tumor_033,True,False,False
tumor_034,True,False,False
tumor_035,True,False,False
tumor_037,True,False,False
tumor_038,True,False,False
tumor_039,True,False,False
tumor_040,True,False,False
tumor_041,True,False,False
tumor_042,True,False,False
tumor_043,True,False,False
tumor_044,True,False,False
tumor_047,True,False,False
tumor_049,True,False,False
tumor_050,True,False,False
tumor_051,True,False,False
tumor_052,True,False,False
tumor_054,True,False,False
tumor_056,True,False,False
tumor_057,True,False,False
tumor_058,True,False,False
tumor_059,True,False,False
tumor_060,True,False,False
tumor_061,True,False,False
tumor_063,True,False,False
tumor_064,True,False,False
tumor_067,True,False,False
tumor_068,True,False,False
tumor_069,True,False,False
tumor_070,True,False,False
tumor_073,True,False,False
tumor_074,True,False,False
tumor_076,True,False,False
tumor_078,True,False,False
tumor_079,True,False,False
tumor_080,True,False,False
tumor_081,True,False,False
tumor_082,True,False,False
tumor_083,True,False,False
tumor_088,True,False,False
tumor_091,True,False,False
tumor_093,True,False,False
tumor_094,True,False,False
tumor_095,True,False,False
tumor_097,True,False,False
tumor_098,True,False,False
tumor_100,True,False,False
tumor_103,True,False,False
tumor_104,True,False,False
tumor_105,True,False,False
tumor_108,True,False,False
tumor_109,True,False,False
tumor_111,True,False,False
normal_144,False,True,False
normal_142,False,True,False
normal_124,False,True,False
normal_072,False,True,False
normal_008,False,True,False
normal_159,False,True,False
normal_049,False,True,False
normal_121,False,True,False
normal_110,False,True,False
normal_062,False,True,False
normal_157,False,True,False
normal_050,False,True,False
normal_088,False,True,False
normal_003,False,True,False
normal_148,False,True,False
normal_025,False,True,False
normal_160,False,True,False
normal_002,False,True,False
normal_147,False,True,False
normal_024,False,True,False
normal_014,False,True,False
normal_040,False,True,False
normal_137,False,True,False
normal_023,False,True,False
normal_058,False,True,False
normal_038,False,True,False
normal_018,False,True,False
normal_041,False,True,False
normal_095,False,True,False
normal_123,False,True,False
normal_071,False,True,False
tumor_066,False,True,False
tumor_009,False,True,False
tumor_017,False,True,False
tumor_077,False,True,False
tumor_106,False,True,False
tumor_086,False,True,False
tumor_084,False,True,False
tumor_075,False,True,False
tumor_019,False,True,False
tumor_096,False,True,False
tumor_036,False,True,False
tumor_062,False,True,False
tumor_089,False,True,False
tumor_101,False,True,False
tumor_107,False,True,False
tumor_023,False,True,False
tumor_085,False,True,False
tumor_110,False,True,False
tumor_045,False,True,False
normal_064,False,False,True
normal_154,False,False,True
normal_009,False,False,True
normal_107,False,False,True
normal_136,False,False,True
normal_096,False,False,True
normal_026,False,False,True
normal_004,False,False,True
normal_073,False,False,True
normal_034,False,False,True
normal_134,False,False,True
normal_102,False,False,True
normal_152,False,False,True
normal_068,False,False,True
normal_078,False,False,True
normal_155,False,False,True
normal_069,False,False,True
normal_118,False,False,True
normal_021,False,False,True
normal_052,False,False,True
normal_130,False,False,True
normal_046,False,False,True
normal_022,False,False,True
normal_053,False,False,True
normal_114,False,False,True
normal_020,False,False,True
normal_133,False,False,True
normal_075,False,False,True
normal_108,False,False,True
normal_083,False,False,True
normal_059,False,False,True
tumor_087,False,False,True
tumor_026,False,False,True
tumor_016,False,False,True
tumor_028,False,False,True
tumor_090,False,False,True
tumor_102,False,False,True
tumor_048,False,False,True
tumor_053,False,False,True
tumor_027,False,False,True
tumor_099,False,False,True
tumor_010,False,False,True
tumor_046,False,False,True
tumor_065,False,False,True
tumor_055,False,False,True
tumor_071,False,False,True
tumor_072,False,False,True
tumor_002,False,False,True
tumor_030,False,False,True
tumor_092,False,False,True
